finding_id,severity,category,sheet,excel_row,code,field,current_value,related_codes
CAT-2025-1098,WARNING,REPEATED_WHITESPACE,Core Services,84,CR-1045,Description,"The Infrastructure Provisioning Services provide functions to manage the instantiation, runtime management and disposal of dynamically scalable and virtualized infrastructure resources.  The services sustains the infrastructure footprint for all consumers and locations continuously.",
CAT-2025-1099,WARNING,REPEATED_WHITESPACE,Core Services,132,CR-1123,Description,The Service Discovery Services provide functions to discover a target service that matches certain functional and non-functional requirements. In this context discovery is the act of locating a service description of target service(s) which contain information about the (syntactic and semantic) interface of the service and other (non-functional) aspects of its service contract.  The resulting service description is sufficient to inform a consumer on the mechanism required to bind to an instance of the target service.,
CAT-2025-1100,WARNING,REPEATED_WHITESPACE,Core Services,143,CR-1126,Description,"The Virtualization Management Services provide functions to interface with virtual environments and the underlying physical hardware to: manage resource administration (discovering, configuring, managing and monitoring virtual and physical resources); enhance data analyses; and streamline service operations.

These services automate management tasks, including workload placement and rebalancing to enable infrastructure and application performance, optimizing resources, and enforcing security measures.  The services also automate service monitoring and apply real-time log analytics as well as predictive analytics.",
CAT-2025-1101,WARNING,REPEATED_WHITESPACE,Information Products,4,IP-1244,Description,The Automatic Identification Tag (AIT) Decommission  message is used in consignment tracking and asset information exchange to report on the decommission of AIT media from transport packages.,
CAT-2025-1102,WARNING,REPEATED_WHITESPACE,Information Products,5,IP-1389,Description,The Automatic Identification Tag (AIT) Detection Report  message is used in consignment tracking and asset information exchange to report information related to AIT media detection.,
CAT-2025-1103,WARNING,REPEATED_WHITESPACE,Information Products,16,IP-1388,Description,"The Air Defence Plan (ADP) is issued by the Air Defence Commander (ADC) to integrate defensive counter-air activities of joint force components in order to achieve operational and tactical objectives.  The ADP reflects the Jint Forces Commander's priorities. The ADP establishes broad policies and procedures for the coordination and employment of air defences as well as detailed weapons engagement procedures that are applicable to all joint counter-air operations.

Joint air defence should aim to integrate the AD capabilities of all components in order to protect and influence the battlespace in line with the campaign plan.
The principles of joint air defence are:
a. Denial of intelligence to the opponent to mount an attack or to complicate his targeting and control process to the extent that his attacks are ineffective.
b. Obtain warning of hostile action by putting in place the means to compile and disseminate a RAP that will facilitate options for the ADC to provide an appropriate response to hostile activity.
c. Defence in depth can be achieved through the integration of all air defence
systems. The ADC will need to establish coordination measures related to the
defensive assets by which hostile attack systems will need to be countered. The number of defensive layers will depend upon the assets available, the C2
infrastructure, the warning time achievable, the threat orientation and the disposition of the joint forces.
d. Coordinated AD activity whereby subordinate regional commanders
established by the ADC can procedurally exchange the RAP, air battle management information, effect weapons coordination and reduce mutual interference during operations.
e. Concentration of effort by means of a coordinated AD design to gain
maximum synergy out of joint AD assets and effectively counter the whole spectrum of air threat.",
CAT-2025-1104,WARNING,REPEATED_WHITESPACE,Information Products,48,IP-1855,Description,The Airlift Mission Coordination Message is used to provide a common format for coordination of  airlift taskings.,
CAT-2025-1105,WARNING,REPEATED_WHITESPACE,Information Products,74,IP-1281,Description,"The Battle Space Area Evaluation IP is used to provide information to the operators to create, maintain and supports identification of opportunities and constraints for manoeuvring in the battle space and interrogate and visualize Battle Space Area.  The battle space area evaluation establishes opportunities and constraints for manoeuvring in the battle space. No-go and slow-go areas for different categories of vehicles are identified in order to further identify Mobility Corridors (MCs) and Avenues of Approach (AAs).",
CAT-2025-1106,WARNING,REPEATED_WHITESPACE,Information Products,88,IP-1418,Description,"A plan defining the steps required to restore business processes following a disruption. The plan  also identifies the triggers for invocation, people to be involved, communications etc. IT service continuity plans form a significant part of business continuity plans.",
CAT-2025-1107,WARNING,REPEATED_WHITESPACE,Information Products,89,IP-1301,Description,An outline of the approach to ensure the continuity of Vital Business Functions in the case of disaster events.  The Business Continuity Strategy is prepared by the business and serves as a starting point for producing the IT Service Continuity Strategy.,
CAT-2025-1108,WARNING,REPEATED_WHITESPACE,Information Products,157,IP-1224,Description,The Collection Requirements List (CRL) contains unfulfilled collection requirements generated by component or subordinate headquarters.  The list is forwarded to the J2/Theatre Collection Manager (TCM) to be prioritized and considered for tasking by the Daily Assets Reconaissance Board (DARB).,
CAT-2025-1109,WARNING,REPEATED_WHITESPACE,Information Products,179,IP-1588,Description,"Reports supporting the Comprehensive Preparation of the Operational Environment (CPOE).

CPOE report describes the Engagement Space in terms of theater geometry, geographical and oceanographic characteristics, meteorological characteristics, population demographics, political situation, military and security situation,  economic situation, socio-cultural situation, health and medical situation, infrastructure situation, information and media situation.",
CAT-2025-1110,WARNING,REPEATED_WHITESPACE,Information Products,193,IP-1413,Description,The Coverage Mission Order and Report  is used to transmit orders and to receive reports on coverage information for mobile units.,
CAT-2025-1111,WARNING,REPEATED_WHITESPACE,Information Products,246,IP-1746,Title,Electromagnetic  Warfare Employment Messages,
CAT-2025-1112,WARNING,REPEATED_WHITESPACE,Information Products,249,IP-1631,Description,An Electromagnetic Emitter Database  is an information product that provides a standardized collection of data on various non-communications electromagnetic emitters relevant for Electromagnetic Operations (EMO).,
CAT-2025-1113,WARNING,REPEATED_WHITESPACE,Information Products,269,IP-1826,Description,The Emergent Requirement Replyprovides apositive response to an Emengent Requirement Request indicating that the required parts are being held and can be deployed as spare  parts to correct defects affecting the operational readiness of a unit.,
CAT-2025-1114,WARNING,REPEATED_WHITESPACE,Information Products,276,IP-1522,Description,"The Enemy Land Forces Situation Report is used to report and inform on the enemy forces situation, to include:  locations, activities, boundaries, status, order of battle (ORBAT) and subordination of units/formations.",
CAT-2025-1115,WARNING,REPEATED_WHITESPACE,Information Products,294,IP-1846,Description,"Essential Elements fo Friendly Information (EEFI) are key questions likely to be asked by adversary officials and intelligence systems about specific friendly intentions, caapbilities, and activities, to obtain answers critical to their operational effectiveness.  EEFI are critical for operations security, force protection, deception planning and information operations planning.  While assessing and comparing friendly vs. adversary capabilities during operations planning, the commander and staff seek to identify the questions that they believe the adversary will ask about friendly intentions, capabilites and activities.",
CAT-2025-1116,WARNING,REPEATED_WHITESPACE,Information Products,326,IP-1272,Description,The  reports giving the final result of the unit evaluation during Operational Capability Concept Evaluation and Feedback process.,
CAT-2025-1117,WARNING,REPEATED_WHITESPACE,Information Products,364,IP-1401,Description,"The Geonames dataset is an information product that contains over 10,000,000 geographical names corresponding to over 7,500,000 unique features.  All features are categorized into one out of nine feature classes and further subcategorized into one out of 645 feature codes. Beyond names of places in various languages, data stored include latitude, longitude, elevation, population, administrative subdivision and postal codes. All coordinates use the World Geodetic System 1984 (WGS84).",
CAT-2025-1118,WARNING,REPEATED_WHITESPACE,Information Products,373,IP-1927,Description,The Ground Based Air Defence Plan identify  the infpormation to bring all the disparate information sources together in order to react effectively and efficiently to potential aerial threats.,
CAT-2025-1119,WARNING,REPEATED_WHITESPACE,Information Products,404,IP-1561,Description,"The Intelligence, Surveillance and Reconiassance (ISR) Synchronization Matrix is a graphic representationof the airborne ISR schedule integrated with combat operations.  The ISR schedule is driven by factors such as JFAC and other component collection requirements, ISR asset beddown, AOD guidance, component operational event timelines, weather conditions and others.  The ISR Synchronization Matrix is generated by the MAOP team and coordinated with all ISR paltform planners/liaisons.  During execution it is maintained by the ISR Operations Team. The matrix  normally depicts a schedule using a timeline based on the ATO period.  The product may include station times, track names, sensor types, call signs, mission numbers, day/night transition times, strike and/or operations windows, major decision points and other information as needed.",
CAT-2025-1120,WARNING,REPEATED_WHITESPACE,Information Products,412,IP-1459,Description,"The Information Technology Service Management (ITSM) Change Management Policy specifies the levels of authorization required to authorize different types of Changes and other rules for assessing Changes. For instance, the decision to authorize or reject a proposed Change is based on the completed Change Assessment.  In particular, the assessment is about properly understanding the risks associated with the implementation of a Change.",
CAT-2025-1121,WARNING,REPEATED_WHITESPACE,Information Products,425,IP-1762,Description,The Information Technology Service Management (ITSM) Incident Status Message is a message containing the present status of an Incident sent to a user who earlier reported a service interruption.  Status information is typically provided to users at various points during an Incident's lifecycle.,
CAT-2025-1122,WARNING,REPEATED_WHITESPACE,Information Products,436,IP-1569,Description,"The Information Technology Service Management (ITSM) Service Contract is a contract to deliver one or more IT services. The term is also used to mean any agreement to  deliver IT services, whether this is a legal contract or a service level agreement.",
CAT-2025-1123,WARNING,REPEATED_WHITESPACE,Information Products,454,IP-1792,Description,"The Identity Management Plan provides an input for implementation and execution of the Identity and Access Management capability within a context. It is meant to address the governance directions from the documented Identity and Access Management (IAM) objectives, strategy, and policy.

The Identity Management Plan  contains specification details for the Identity and Access Management capability in a context, including:
*approach for assignment and delineation of roles and responsibilities for the IAM business processes and, where possible, identification of the formal ownership of the Identity and Access Management business process within a context,
*analysis and realistic assessment of technical positions in regard of:
**management requirements
**timescales, effort, O&M requirements
**training requirements,
**infrastructure resilience,
**impact on legacy systems,
**benefits to information sharing and need-to-know enforcement;
*selection of standards for utilization,
*input (e.g. rules, templates) for specifying workflows (sequences of events) in support of automation for identities processing (e.g. identity correlation, provisioning, synchronization, etc.) and access control-related approvals, depicting how multiple system/application/service components relate to each other;
*best practise and processes that need to be put in place, internally within the organizational units of the context, in support of the IAM data utilization across the context and for the federation scenarios.",
CAT-2025-1124,WARNING,REPEATED_WHITESPACE,Information Products,489,IP-1909,Description,The Intelligence Relationship Record  is used to create or update a re;ationship record based on the data structures contained in AINTP-3. This record defines links between a major intelligence category and other major intelligence categories.,
CAT-2025-1125,WARNING,REPEATED_WHITESPACE,Information Products,499,IP-1430,Description,"The Isolated Personnel Report (ISOPREP) is a form designed to enable positive identification and authentication of an isolated person by recovery forces. Personnel who are  risk of isolation, capture and exploitation are normally required to complete ISOPREP forms.  The ISOPREP is normally completed and collected prior to deployment, or upon entering an operations area.

The ISOPREP form contains characteristic information about the individual, an authentication number and personal authentication statements that may be used during a recovery operation to establish the identity of the individual.  When filled in, the ISOPREP is a confidential document.",
CAT-2025-1126,WARNING,REPEATED_WHITESPACE,Information Products,500,IP-1615,Description,"The JFAC Warning Order is used to provide initial guidance to JFAC staff, the Air Operations Planning Group and subordinate units to enable the initiation of the Air Operations Planning Process (A-OPP).  The document template may be found in the Functional Planning Guide for Joint Air Operations Planning (reference) Thi stempalte is derived from the Operational Warning Order template located in the Comprehensive Operations Planning Directive (COPD).",
CAT-2025-1127,WARNING,REPEATED_WHITESPACE,Information Products,505,IP-1795,Description,"The Joint Air Attack Team Warning Order is a preliminary notice of an order or action that is to follow. It helps subordinate units and staffs prepare for new missions by describing the situation, providing initial planning guidance, and directing preparation activities.   JAATWNGOs increase subordinates' planning time, provide details of the impending operation, and list events that accompany preparation and execution. The amount of detail a JAATWNGO includes depends on the information and time available when it is issued and the information subordinate commanders need for planning and preparation. Unless specifically stated, a JAATWNGO does not authorize execution other than planning and the words warning order precede the message text.",
CAT-2025-1128,WARNING,REPEATED_WHITESPACE,Information Products,537,IP-1669,Description,"The Killbox Message message is used to establish an airspace volume  for dedicated tactical air operations and to provide essential tactical information to subordinate air, land and maritime forces.",
CAT-2025-1129,WARNING,REPEATED_WHITESPACE,Information Products,561,IP-1753,Description,"The Tactical Data Link 22 message is a fixed format message used to exchange specific tactical information and interconnecting air, surface, subsurface and ground-based tactical data systems.

Link 22 is a NATO secure radio system that provides Beyond Line of Sight (BLOS) communications.

Link 22 was developed to replace and overcome the known deficiencies of [[Link 11 Message|Link 11]].  It is designed to complement and interoperate with [[Link 16 Message|Link 16]]. It uses the same field definitions as Link 16 to provide standardization between the two tactical data links.  Link 22 specific messages are more efficient versions of Link 16 messages and use less bandwidth.  Link 22 provides a number of Quality of Service (QoS) features, which are specified with each transmission request.  Among other features, the selection of messages for transmission is based on the priority and the QoS of each message, which provides better use of available resources based on the operational situation.",
CAT-2025-1130,WARNING,REPEATED_WHITESPACE,Information Products,644,IP-1391,Description,The Medical Casualty Reporting and Tracking is used to provide logistics commander and coordinators  with initial information about unit personnel casualties and to track personnel casualties along the evacuation route.,
CAT-2025-1131,WARNING,REPEATED_WHITESPACE,Information Products,718,IP-1172,Description,"The Multinational Detailed Deployment Plan (MNDDP) is a detailed deployment plan (DDP) for an effort by two or more nations.

The development of a MNDDP respects the following sequence:
# The North Atlantic Council will direct the NATO Commands and associated civilian agencies to plan for a mission. With that direction comes the authority to coordinate operational and logistics planning. The deployment planning process begins with the definition of the concept of operations and the Statement of Requirements (SOR) needed to accomplish the task.
# The SOR defines the Force Requirement which are sent to Nations via ACTWARN, or ACTREQ messages.  An Allied Force List (AFL) shows national commitments. Nations then respond with their force commitments in Force Commitment Lists or FORCEPREPs.
Upon receipt of the National force nominations, an Allied Disposition List (ADL) is prepared by matching the commitments (AFL) against the requirements and by adding the force receiving commanders' parameters such as priorities, Desired Order of Arrival (DOA), Commander's Required Delivery Date (CRD), Air/sea Port of Debarkation (APOD/SPOD), railhead and Final Destination (FD).  The ADL is sent back to the Nations together with the Commander's Planning Guidance.
# Upon finalization of the ADL, movement and logistics planners from the troop contributing nation(TCN)s prepare and develop National Detailed Deployment Plans (DDPs) in conjunction with the Broad Planning Guidance.  Nations submit their initial National DDPs to the AMCC, and subsequently, they are distributed to the relevant planning authorities for evaluation, integration, deconfliction, coordination and prioritization.
# The AMCC combines these initial National DDPs into one Multinational DDP (MNDDP) which is analyzed and presented during the subsequent movement planning conferences. These movement planning conferences define, evaluate, and deconflict aspects of the movement planning process including the sustainment of forces, and identification of transportation assets and shortages.
# Movement and Transportation planning is an iterative process necessitating close interaction among all deployment planning and execution authorities.
# The final product of this entire process is a coordinated and deconflicted MNDDP that supports the Operational Concept.  This MNDDP is included into the OPORD by the OPCON Headquarters in the form of a Movement Support Annex (SUPLAN).",
CAT-2025-1132,WARNING,REPEATED_WHITESPACE,Information Products,719,IP-1210,Description,"The Multinational Flow Execution Plan (MNFEP) depicts in general terms a list of all planned and on-going movement missions, along with all relevant timings, itineraries, load details and status (e.g. Planned, Departed, Cancelled, etc).  The MNFEP is more or less the materialisation of the MNDDP, with the details of each movement mission being confirmed after adequate operational coordination has occurred.  The MNFEP should be updated as often as possible, ideally any time a change occurs to any detail related to a specific mission.",
CAT-2025-1133,WARNING,REPEATED_WHITESPACE,Information Products,745,IP-1577,Description,An Oceanographic Sound Speed Profile is an information product that is used to understand the effect that the oceanic watercolumn has on the propagation of sound.  It can be sourced from climatic databases such as NATO Standard Oceanographic Database (NSODB) and from national or military ocean models.,
CAT-2025-1134,WARNING,REPEATED_WHITESPACE,Information Products,751,IP-1999,Description,"Operational Advice on Military Response Options is a document providing advice and recommendations to SACEUER on draft Military Response Options (MRO), with details on each MRO provided in attached annexes.  The document contains a succinct summary of the main conclusions and operational concerns/advice from the analysis and comparison of the different MROs as to their adequacy, merits and potential for operational success.  The document template may be found in the annexes to the Comprehensive Operations Planning Directive (reference).",
CAT-2025-1135,WARNING,REPEATED_WHITESPACE,Information Products,781,IP-1571,Description,"The Operational Tasking (OPTASK) for Naval Cooperation and Guidance for Shipping  is used to enable the Naval Cooperation And Guidance for Shipping Commander (NCAGS CDR) to promulgate detailed tasking and instructions for all aspects of shipping operations. The message should be promulgated by the NCAGS commander and should be sent to all units and commands, which will be involved or affected by NCAGS in the declared area.",
CAT-2025-1136,WARNING,REPEATED_WHITESPACE,Information Products,789,IP-1809,Description,"The Operations Assessment Plan (OAP) is used to evaluate operations planning and execution.  The plan identifies multiple sources, collection strategies and procedures for gathering and exploiting enemy intelligence and friendly information derived from sources such as ISR, operations, logistics, communications and others.  The plan also directs process owners to record and provide required data to reports cells adn/or operations assessors.  The OAP may be published as an appendix to OPLANs, subordinate or supplemental plans.",
CAT-2025-1137,WARNING,REPEATED_WHITESPACE,Information Products,802,IP-1728,Description,"The Personnel Recovery (PR) Annex to the Operations Plan (OPLAN) states the requirement for, and includes guidance on PR operations within the joint commander's area of operations.  Production of the PR Annex may be led by the J5 or may be delegated to the JPRC director.

The PR Annex normally includes, but is not limited to, the following information:
* Mission statement.
* Operational design, including Commander's intent, CONOPS/scheme of operations, forces and resources and risk management guidance.
* Execution guidance to include tasks to subordinate commanders, coordinating instructions.
* Service support to PR, including administrative and logistic arrangements applicable to PR operations.
* Command and signal instructions, including command and control information and communications instructions.

The PR Annex will drive the development of the Air Tasking Order, Airspace Control Order, COMPLAN, PR Special Instructions (PR SPINS), PR Standard Operating Procedure (SOP) and the JOA PR training plan.",
CAT-2025-1138,WARNING,REPEATED_WHITESPACE,Information Products,803,IP-1638,Description,"The Personnel Recovery (PR) Concept of Operations (CONOPS) establishes the Joint Commander's concept for integrating all Personnel Recovery capabilities within the operational area.  It should also describe support requirements from outside the operational area and the conditions under which non-organic capabilities will be requested. The PR CONOPS is developed during operations planning and is promulgated by the theatre PR plan, which is published as an appendix to the Joint Operations Plan (OPLAN).",
CAT-2025-1139,WARNING,REPEATED_WHITESPACE,Information Products,804,IP-1479,Description,"Personnel Recovery (PR) Incident Response Checklists are employed by personnel assigned to the Joint Personnel Recovery Center (JPRC) and the Personnel Recovery Coordination Cell (PRCC) upon notification of an isolating incident.  The checklists provide guidance for monitoring, planning and execution of a personnel recovery incident, oriented to the five essential tasks (report, locate, support, recover, reintegrate).

Incident response checklists may include, but are not limited to the following:
* Emergency Location Transmitter (ELT) Notification Checklist;
* Recovery Misison Execution Checklist;
* Intelligence PR Incident Checklist;
* Joint Operations Center (JOC) Drill.",
CAT-2025-1140,WARNING,REPEATED_WHITESPACE,Information Products,806,IP-1126,Description,The Personnel Recovery (PR) Launch/Execute Matrix is used by the Joint Personnel Reccovery Centre (JPRC) and the Personnel Recovery Coordination Cells (PRCC) to identify the appropriate C2 element or person who holds the authority to launch and execute PR-capable and supporting forces.  The matrix is normally organized by geographic areas and considers various risk levels.,
CAT-2025-1141,WARNING,REPEATED_WHITESPACE,Information Products,808,IP-1848,Description,"The Personnel Recovery (PR) Report is used to communicate basic information about a PR situation.  As a minimum, the designated Airborne Mission Commander (AMC) uses this checklist to gather information and relay it to the JFAC Headquarters, Joint Personnel Recovery Center (JPRC), Personnel Recovery Coordination Cell(PRCC), and the Recovery Team or Personnel Recovery Task Force (PRTF).  All aircraft operating in the area of operations should have this checklist available and use it as appropriate during a PR incident.

The report should contain at least the following information:
* Callsign/Vehicle Type/Mission Number/Parent Command;
* Location, source and time;
* Comm with Survivor (Yes/No)
* Authentication Used (yes/no and by what means)
* Injuries/Conditions
* OSC/Bingo/Loadout/Point Of Contact(POC) (Who is reporting and means of communication)
* Number of Chutes Seen
* Cause of incident
* Hazards/Ground/Air Threats/Access to the spot
* WX in Survivor Area
* Survivor Radio Frequency",
CAT-2025-1142,WARNING,REPEATED_WHITESPACE,Information Products,809,IP-1263,Description,"Personnel Recovery Routine Operations Checklists are employed by the Joint Personnel Recovery Center (JPRC) and Personnel Recover Coordination Cell (PRCC) to guide daily activities or for routine activities such as shift changes and reporting.  The checklists assist the JPRC/PRCC in maintaing a high level of readiness.

Checklists may include, but are not limited to:
* JPRC/PRCC chief checklist;
* JPRC/PRCC shift changeover checklists;
* Director changeover checklist;
* PR controller checklist;
* Intelligence checklists.",
CAT-2025-1143,WARNING,REPEATED_WHITESPACE,Information Products,810,IP-1743,Description,"The Personnel Recovery (PR) Scheme of Manoeuvre (SoM) is developed during tactical-level mission planning for complex operations aimed at recovering isolated personnel.  The SoM represents a Concept of Operations (CONOPS) based on the Commander's selected Course of Action, describing, roles and responsibilities, routes, sequence of mission events, decision points, timing, coordination and communications, support requirements, contingencies and other mission elements or factors affecting mission accomplishment.

Planning for the SoM or CONOPS is normally the responsibiilty of the designated Rescue Mission Commander.  Details of the SoM/CONOPS will be provided to the Joint Personnel Recovery Center (JPRC) or Personnel Recovery Coordination Cell (PRCC), as appropriate, and presented to the commander maintaining execution authority for the recovery.",
CAT-2025-1144,WARNING,REPEATED_WHITESPACE,Information Products,843,IP-1690,Description,"A Purchase Order (PO) is generally used by P&C  for one-time purchases. A PO that is entered by P&C can be for goods or services. Goods are physically received at pre-established delivery points and received into the Financial System by the Receiving Clerk or the Memorandum Receipt Account Holder of the receiving division. Services are received by those Authorised Requestors that created the initial purchase requisition in the system.
The PO is one of the three basic types of purchase documents available in the system",
CAT-2025-1145,WARNING,REPEATED_WHITESPACE,Information Products,920,IP-1866,Description,"The Search and Rescue (SAR) Incident Report is used to report any situation which may require a search and rescue effort.

Normally, the parent unit of the isolated person reports the incident, however anyone observing a potential PR incident may initiate the report.  Sometimes this report is referred to as a Personnel Recovery Incident Report (PRIR).

The report should contain as much of the following information as possible, with missing data sent in subsequent SAR Situation Reports as it becomes available.
* Sea, air, or ground event leading to the PR incident;
* Adversary activity, terrain, and weather in the PR incident locale;
* Number of isolated personnel and their status;
* Location of isolated personnel and objective area;
* Unit and component PR resources available;
* Designated areas that may affect the PR mission;
* Communications capability of isolated personnel;
* Date-time group of incident and last sighting and/or contact with isolated personnel;
* Any other evidence that isolated personnel are still alive and evading capture;
* Identification and location of known media outlets (friendly or non-friendly) that could compromise recovery operations.",
CAT-2025-1146,WARNING,REPEATED_WHITESPACE,Information Products,921,IP-1904,Description,"The Search and Rescue (SAR) Situation Report is used to summarize search and rescue operations.

It provides updated information or status of an isolating event or recovery effort.  When an incident continues for an extended period of time with no resolution or change in situation, the report will be generated every 30 days. A final situation report closes an isolating incident.

The SAR Situation Report will normally contain the following information:
* PR mission information;
* Status (e.g., in progress, completed, on hold);
* Call sign of disabled vehicle, aircraft, ship, etc;
* Type of disabled craft;
* Location of the isolating incident;
* Number of personnel involved;
* Status of personnel involved (e.g., recovered, located, missing);
* Narrative â€” short explanation to enhance information.",
CAT-2025-1147,WARNING,REPEATED_WHITESPACE,Information Products,941,IP-1790,Description,"A Shipment / Manifest is a logical grouping of transport packages for transport purposes to be moved on a leg of a route and specified by a unique shipment identifier (shipment number) assigned by a military or commercial shipper or freight forwarder.  A transport package may be reconfigured into other shipments along the route towards the theatre of operations.

A Shipment / Manifest of personnel is a logical grouping of one or more persons (military or civilian) for transport purposes to be moved on a leg of a route and specified by a unique shipment identifier (shipment number) assigned by a military or commercial personnel shipper.",
CAT-2025-1148,WARNING,REPEATED_WHITESPACE,Information Products,961,IP-1980,Description,"Special Instructions (SPINS) and Banners entail a large number of written sections that detail the conduct of tactical air operations in the Area of Responsibility (AOR).  The SPINS and C2 Managers are the keepers of these instructions and are responsible for ensuring changes and modifications to these instructions are transmitted in a correct and timely manner.
SPINS can be published daily, weekly, or at any other interval deemed necessary.  Changes are published as required.   SPINS can also be permanent, with amplifying information that pertains to the daily conduct of operations distributed with each day's ATO.  SPINS can be delivered as an appendix to the ATO, as a web page entry, as an email attachment, or as a separate AdatP-3 message.  The options for disseminating the SPINS are entirely up to the CC AIR.",
CAT-2025-1149,WARNING,REPEATED_WHITESPACE,Information Products,971,IP-1253,Description,An Oceanographic Sound Speed Profile is an information product that is used to understand the effect that the oceanic watercolumn has on the propagation of sound.  It can be sourced from climatic databases such as NATO Standard Oceanographic Database (NSODB) and from national or military ocean models.,
CAT-2025-1150,WARNING,REPEATED_WHITESPACE,Information Products,973,IP-1863,Description,"The Strategic Planning Directive (SPD) provides the top down guidance needed to generate bottom up requirements which can then be incorporated into the strategic CONOPS for MC endorsement and NAC approval. It provides essential direction and guidance to allow COM OHQ to commence an Operational Estimate. The SPD format is based on that of the strategic CONOPS, but can be adjusted as required to suit the requirement. The content of the SPD is a synthesis of the RDG work to date and is derived from: NAC guidance, including the NID, SACEUR intent and guidance, and the updated selected MRO, etc.

The Strategic Planning Directive (SPD) includes:
* Situation.
* Mission
* Strategic Planning Direction
* Execution
* Service Support - A brief description of the initial service support concepts with sufficient guidance for COM JHQ to commence an orientation. See Service Support
*    Command and Signal- Sufficient initial guidance on Command and Signals to permit COM JHQ to conduct an operational estimate and develop an initial operational concept. COM JHQ is to be requested to submit operational C2 requirements to SACEUR.
** Command and Control.
*** Command Structure. (SHAPE provides guidance and request operational requirements)
*** Command Authority.
**** Transfer of Authority.
**** Delegation of Command Authority.
*** Liaison and Coordination. (SHAPE provides guidance and request operational requirements).
*** Conduct of Combined Operations.
** Comunications and Information Concept. A brief description of the initial CIS concept with sufficient guidance for COM JHQ to commence an orientation",
CAT-2025-1151,WARNING,REPEATED_WHITESPACE,Information Products,974,IP-1428,Description,A Strategic Warning Order will  be issued to specific operational HQs following receipt of the MC tasker requesting the SACEUR's Strategic Assessment (SSA) to alert those HQs to be prepared to support the strategic assessment process.,
CAT-2025-1152,WARNING,REPEATED_WHITESPACE,Information Products,1008,IP-1649,Description,The Tactical Battle Management Function is used to delegate or acknowledge a Tactical Battle Management Function  status.,
CAT-2025-1153,WARNING,REPEATED_WHITESPACE,Information Products,1027,IP-1359,Description,"Theatre Specific Electronic Order Of Battle (TS-EOB) is produced for each Course of Action (COA).  There may be many created, stored and are used in predictive propagation modelling.",
CAT-2025-1154,WARNING,REPEATED_WHITESPACE,Information Products,1072,IP-2023,Description,"The World Port Index (PUB 150) contains a tabular listing of thousands of ports throughout the world, describing their location, characteristics, known facilities, and available services.

A port is a location on a coast or shore containing one or more harbors where ships can dock and transfer people or cargo to or from land.  Ports contain information describing their location, characteristics, known facilities, and available services.",
CAT-2025-1155,WARNING,REPEATED_WHITESPACE,User Applications,34,UA-1074,Description,"The Blog Applications enable users to publish discrete entries (""posts"") as a web-based log (""Blog"" or ""Microblog"") list, facilitating the sharing of knowledge, information, experieces and resources.  consisting of textual information, images, video, other forms of multi-media content and links to additional information in other systems. Microblogs are typically limited in capability, focusing on sharing short textual information (140 characters), individual images, links to audio, video or information in other systems.

The Blog Applications support the means to engage users and solicit feedback concerning the posted material. The applications facilitate the use of Content Management Services to manage content and automate the publication process to reach intended target audiences. Microblogs are typically limited in functionality, but hybrid forms include Blog features such as in-stream audio/video playback.",
CAT-2025-1156,WARNING,REPEATED_WHITESPACE,User Applications,42,UA-1084,Description,"The Chemical, Biological, Radiological and Nuclear (CBRN) Force Preparation Applications enable users to facilitate the Force Preparation for CBRN operations or operations under CBRN conditions. The applications enable users to familiarize with the CBRN Functional Services  and apply it also for training and exercise (training mode).",
CAT-2025-1157,WARNING,REPEATED_WHITESPACE,User Applications,113,UA-1217,Description,"The Electromagnetic Order of Battle (EOB) Applications enable users to provide data to joint and national users at all levels of command in order to enable shared situational awareness and collaborative planning.  The EOB application, as part of the Force Definition process, will allow the definition of the current and planned resources and holdings. The term ""Resources"" covers forces and their disposition as well as the configuration of Command and Control. Holdings are all material, equipment, sensor and weapon systems, personnel which are assigned to resources. The EOB includes the setting up and managing of Electromagnetic Warfare (EW) and spectrum management data, the exchange of data with external systems as well as the visualization and reporting of data.",
CAT-2025-1158,WARNING,REPEATED_WHITESPACE,User Applications,146,UA-1258,Description,"The Intelligence, Surveillance and Reconnaissance (ISR) Collection and Exploitation Planning Applications enable users to create the Collection and Exploitation Plan including ISR Synchronization Matrix and ISR Overlay in order to most effectively and efficiently utilize the ISR assets.  It provides information on availability of ISR assets for tasking (e.g. Order of Battle (ORBAT) feed, and provide ability to review the capabilities of an ISR Asset (e.g. sensor National Imagery Interpretability Rating Scale (NIIRS) rating, analyst language ability, loiter time/altitude, etc).",
CAT-2025-1159,WARNING,REPEATED_WHITESPACE,User Applications,152,UA-1273,Description,"The Information Management (IM) Applications enable users to maintain assurance and management of information exchange for Information Superiority across an integrated and federated information sharing network. They specifically support those staff assigned formal responsibility for specific IM roles for planning, archiving, oversight, or registry.

IM features of Information Assurance, Information Security, and Identity Management (amongst others) are expressed in other application areas of the taxonomy.  Basic Information Management functionality is provided to all information systems and applications through the Information Management Services.",
CAT-2025-1160,WARNING,REPEATED_WHITESPACE,User Applications,157,UA-1278,Description,"The Intelligence Collection Planning Applications enable users to create and update Intelligence Collection Plan in order to direct the collection of intelligence. These applications enable operators to receive, validate, develop (decompose/create Intelligence Collection Plan), prioritize, track, and forward Intelligence Requirements as Information Requirements (IRs), Specific IRs, or Essential Elements of Information (EEIs). The applications shall  also enable the user to forward the IR, as an RFI, externally to a higher or adjacent organization.",
